1952.422,0.242,8.001,141.377,3.348,110.489
1963.497,0.241,7.956,146.740,3.226,106.451
1948.882,0.243,8.015,145.907,3.244,107.059
1939.277,0.244,8.055,144.028,3.287,108.456
1942.462,0.244,8.042,143.419,3.300,108.916
1943.189,0.244,8.039,142.484,3.322,109.631
1947.480,0.243,8.021,140.604,3.367,111.097
1942.673,0.244,8.041,143.492,3.299,108.861
1936.189,0.244,8.068,145.177,3.261,107.597
1946.286,0.243,8.026,142.604,3.319,109.539
