6413.892,0.114,9.262,2964.467,0.247,20.040
5000.944,0.147,11.879,3374.467,0.217,17.605
6379.603,0.115,9.312,3395.953,0.216,17.494
6339.205,0.116,9.372,3405.924,0.215,17.443
5037.054,0.146,11.794,2811.640,0.261,21.129
4970.324,0.148,11.953,2830.663,0.259,20.987
5269.132,0.139,11.275,2862.612,0.256,20.753
6405.113,0.115,9.275,3473.853,0.211,17.101
6374.552,0.115,9.320,3356.285,0.219,17.701
6370.550,0.115,9.325,3402.754,0.216,17.459
