16144.227,0.871,4.354,969.894,14.494,72.470
15802.474,0.890,4.448,964.826,14.570,72.850
15666.903,0.897,4.486,967.451,14.531,72.653
15907.960,0.884,4.418,1015.938,13.837,69.185
15875.231,0.886,4.428,987.059,14.242,71.209
16868.623,0.833,4.167,1003.838,14.004,70.019
15824.083,0.888,4.442,977.404,14.383,71.913
15928.388,0.883,4.413,974.812,14.421,72.104
15772.910,0.891,4.456,978.376,14.368,71.841
15816.907,0.889,4.444,977.029,14.388,71.940
