1221.350,2.327,44.211,963.762,2.949,56.027
1250.664,2.272,43.175,972.604,2.922,55.518
1223.909,2.322,44.119,973.730,2.919,55.454
1215.699,2.338,44.417,983.754,2.889,54.889
1312.770,2.165,41.132,993.738,2.860,54.337
1263.299,2.250,42.743,991.694,2.866,54.449
1231.944,2.307,43.831,966.237,2.941,55.884
1215.736,2.338,44.415,970.679,2.928,55.628
1218.826,2.332,44.303,957.044,2.970,56.421
1214.794,2.339,44.450,960.565,2.959,56.214
