20141.519,0.155,6.988,1387.373,2.254,101.445
20190.058,0.155,6.971,1309.448,2.388,107.482
20005.489,0.156,7.035,1303.478,2.399,107.974
20036.915,0.156,7.024,1291.123,2.422,109.007
20148.874,0.155,6.985,1288.788,2.427,109.205
20134.080,0.155,6.990,1336.726,2.340,105.289
20323.208,0.154,6.925,1479.219,2.114,95.146
20022.999,0.156,7.029,1308.876,2.390,107.529
20179.203,0.155,6.975,1361.489,2.297,103.374
19987.480,0.156,7.042,1330.672,2.350,105.768
