4072.363,0.698,13.259,3809.798,0.746,14.173
3544.892,0.802,15.232,3115.497,0.912,17.332
3771.316,0.754,14.318,3738.994,0.760,14.442
3971.969,0.716,13.595,3789.661,0.750,14.249
4017.933,0.707,13.439,3997.127,0.711,13.509
3969.091,0.716,13.604,3801.101,0.748,14.206
3968.286,0.716,13.607,3792.918,0.749,14.236
3785.875,0.751,14.263,3219.310,0.883,16.773
3325.159,0.855,16.239,3817.749,0.744,14.144
3984.880,0.713,13.551,3799.833,0.748,14.210
