3180.756,0.983,44.248,2838.383,1.102,49.585
3210.125,0.974,43.843,2863.030,1.092,49.158
3204.641,0.976,43.918,2872.079,1.089,49.004
3204.052,0.976,43.926,2854.242,1.096,49.310
3200.978,0.977,43.968,2864.551,1.092,49.132
3201.212,0.977,43.965,2858.995,1.094,49.228
3194.015,0.979,44.064,2959.190,1.057,47.561
3237.682,0.966,43.470,2909.340,1.075,48.376
3200.917,0.977,43.969,2887.868,1.083,48.736
3196.643,0.978,44.028,2840.155,1.101,49.554
