987.705,0.479,15.815,646.729,0.732,24.153
797.054,0.594,19.598,530.296,0.893,29.456
785.701,0.602,19.881,527.880,0.897,29.591
779.707,0.607,20.034,552.242,0.857,28.286
784.912,0.603,19.901,534.371,0.886,29.232
785.829,0.602,19.878,530.384,0.892,29.452
778.179,0.608,20.073,538.095,0.880,29.030
780.290,0.607,20.019,527.605,0.897,29.607
785.290,0.603,19.892,539.775,0.877,28.939
781.704,0.606,19.983,531.555,0.891,29.387
